FileName,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,OutOfASCII,CharTotal, LineTotal, AvgCharPerLine, # of Strings, % of Space, # of Word, % of Word, Readable, RatioOfNum , RatioOfEng, RatioOfSpcChar, MaxCharNumPerLine, DistDegree,NumOfNumType,NumOfEngType,NumOfSpcType, MaxNumOfSpc, MaxNumOfSpcChar 
instance_initializers_test.js,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,3,4,2,0,0,0,210,199,199,0,8,137,3,143,6,7,7,3,0,0,0,0,0,0,0,48,134,12,53,22,0,14,108,4,26,0,5,13,0,0,52,0,0,0,42,1,15,2,0,17,13,20,0,0,4,0,0,0,19,0,19,0,0,24,465,40,235,149,594,95,10,100,726,0,26,268,60,500,275,282,12,366,363,568,117,8,20,42,64,104,99,0,99,0,0,10379,395,26.3,2,26.00%,,,,0.2,56,14,101,0%,3,39,22,210,39
chalk_v1.x.x.js,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,2,0,234,0,1,0,3,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,82,83,0,5,1,0,0,0,9,56,0,24,0,6,0,0,0,0,0,5,0,0,0,0,3,28,3,0,0,3,0,3,0,1,0,1,0,0,0,233,37,134,49,227,2,50,142,81,0,91,215,107,201,45,88,0,112,29,97,20,32,9,4,48,0,4,0,4,0,0,3099,109,28.4,1,11.40%,,,,0,70.8,14.4,74,0%,0,33,15,234,36
owner.js,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,22,13,13,2,0,22,0,18,12,0,0,0,0,0,0,0,0,0,0,3,12,2,6,5,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1,2,4,3,0,4,5,0,0,0,0,0,0,0,1,0,1,0,3,0,22,4,18,13,44,13,11,8,28,4,1,15,11,34,43,16,1,57,37,44,20,2,11,5,3,0,7,0,7,0,0,754,26,29,0,11.80%,,,,0,64.9,19.9,95,0%,0,34,18,22,39
buffer-reporter.js,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,34,51,51,2,0,20,1,32,7,0,1,0,0,0,1,0,0,0,0,2,27,1,18,18,0,1,1,20,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,1,0,56,11,34,6,84,57,12,17,16,3,1,6,9,25,61,34,0,83,39,88,25,0,11,8,10,0,16,0,16,0,0,1333,70,19,0,16.40%,,,,0.2,55.8,22.4,101,0%,2,29,17,51,40
set-dev-version.js,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,2,1,1,0,0,18,20,20,5,13,4,3,20,11,8,7,2,0,0,0,2,0,1,1,1,10,1,7,0,1,0,0,0,5,4,0,5,0,1,0,1,0,0,9,1,1,5,0,1,3,5,6,0,0,0,1,0,0,2,0,0,2,0,55,7,19,22,83,22,20,4,36,1,8,23,9,48,25,12,2,24,32,50,18,11,3,2,4,0,1,0,1,0,0,885,33,26.8,1,11.10%,,,,2.4,66.4,16.4,72,0%,6,39,22,20,40
notId.js,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,0,0,1,0,0,1,0,4,3,1,0,3,0,5,3,2,0,1,0,0,1,0,1,0,0,52,3,17.3,0,17.30%,,,,0,65.4,11.5,35,30%,0,16,6,1,33
seedrandom_vx.x.x.js,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,23,0,0,139,0,0,18,0,1,3,96,141,9,10,11,1,10,1,9,8,9,7,50,45,25,0,25,0,0,0,1,0,0,23,3,3,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,2,2,222,53,112,351,578,25,13,24,114,22,2,255,192,156,293,84,8,289,221,179,116,3,20,94,45,0,45,0,45,0,0,4828,178,27.1,0,8.40%,,,,1.6,72.6,13.7,78,0%,10,34,16,141,47
rename.js,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,2,5,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17,1,4,1,26,3,3,4,14,0,0,12,4,18,7,5,1,16,8,19,9,3,1,1,0,0,4,0,4,0,0,298,15,19.9,0,21.10%,,,,0,61.7,12.1,51,10%,0,25,12,6,59
dialog.js,0,0,0,0,0,0,0,0,0,2031,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,35,356,8,49,0,37,11,443,443,8,21,270,125,635,191,40,16,5,6,3,4,4,1,10,3,200,246,15,178,35,9,2,14,24,56,105,26,32,0,42,30,0,3,6,10,3,43,25,3,21,20,82,11,5,21,0,0,0,26,0,26,0,129,2,872,233,400,390,1507,325,388,544,1459,10,85,714,234,945,1001,336,13,558,1002,1546,547,195,82,69,128,71,170,18,170,0,0,23212,939,24.7,178,8.90%,,,,0.4,61.3,16.6,88,0%,10,47,28,635,46
visit_test.js,0,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6305,12,8,3,2,0,0,433,417,417,13,12,202,56,383,97,27,33,4,6,0,7,1,0,0,0,76,274,26,138,70,3,23,45,55,59,16,87,24,5,15,68,6,0,13,25,14,18,23,0,40,29,39,6,10,5,6,0,0,20,0,20,0,23,58,800,139,401,328,1502,128,141,344,917,14,60,501,283,937,878,391,43,771,880,1387,299,102,65,88,73,26,178,0,178,0,0,22414,783,28.6,4,28.10%,,,,0.3,54,14,129,0%,6,48,26,433,39
bootstrap-datepicker.da.js,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,98,0,2,0,0,2,3,3,6,0,49,1,5,10,0,1,0,0,0,0,0,0,0,0,12,3,2,1,2,0,0,4,0,1,4,0,5,0,0,2,6,0,3,10,3,5,1,1,0,8,7,0,0,0,0,0,0,6,0,6,0,0,0,38,9,9,20,32,4,12,12,20,3,7,10,12,27,20,10,0,35,20,31,14,3,1,0,15,0,2,0,2,0,7,766,19,40.3,49,10.70%,,,,0.1,55.4,28.1,132,0%,1,37,19,98,34
phantom-shim.js,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,2,4,0,0,0,2,0,11,11,0,0,5,1,17,2,0,1,0,0,0,1,0,0,0,0,1,7,0,9,0,1,0,5,5,2,0,2,3,0,0,1,0,0,0,1,4,4,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,18,8,18,9,26,18,6,12,33,0,0,16,2,39,43,22,0,28,22,47,16,1,4,0,14,0,5,0,5,0,0,840,23,36.5,2,34.80%,,,,0.2,52.4,9.9,105,0%,2,33,15,17,46
generate-fake-package-manifest.js,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,0,0,0,0,0,14,10,10,0,4,3,0,8,4,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,8,13,32,12,4,0,16,1,5,7,12,23,17,2,1,12,23,8,8,4,1,3,6,0,4,0,4,0,0,394,16,24.6,0,15.00%,,,,0,61.7,19.3,71,10%,0,30,14,14,39
datepicker-ro.js,0,0,0,0,0,0,0,0,0,28,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,108,2,0,0,4,0,10,10,5,0,55,0,22,8,0,1,0,0,0,0,0,0,0,0,15,8,0,4,0,0,2,8,4,0,8,1,3,1,1,8,3,0,7,13,7,2,0,2,3,10,5,1,3,1,0,1,0,6,0,6,0,1,0,60,9,26,28,91,19,11,8,64,2,9,21,28,48,42,17,0,56,23,53,33,2,5,8,15,1,5,0,5,0,11,1243,40,31.1,54,9.30%,,,,0.1,62,22.2,84,0%,1,46,18,108,34
bootstrap-datepicker.it.js,0,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,98,0,2,0,0,2,3,3,5,0,49,1,4,4,0,1,0,0,0,0,0,0,0,0,10,3,1,1,1,0,1,4,0,1,5,1,2,7,0,1,0,0,5,12,2,3,0,1,1,8,1,0,3,0,0,0,0,6,0,6,0,0,0,32,14,11,14,38,4,11,5,27,1,3,12,13,21,35,5,0,27,11,30,11,3,1,0,9,1,2,0,2,0,5,708,18,39.3,49,8.80%,,,,0.1,55.9,28.8,142,10%,1,40,20,98,34
fix-cmd-win-slashes.js,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,28,0,0,0,16,56,11,11,2,2,31,9,29,62,1,1,3,0,0,0,0,0,0,0,0,9,0,7,3,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,52,12,0,0,0,140,6,50,82,112,15,5,55,43,8,0,41,134,63,88,30,5,56,131,48,14,0,16,13,0,0,4,2,4,0,0,1846,46,40.1,14,14.10%,,,,0.3,63.5,19.7,100,0%,3,26,21,62,47
sprite.js,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906,13,80,7,0,0,6,28,98,98,152,25,177,24,236,87,83,39,30,17,2,10,5,1,2,0,34,104,16,116,1,3,43,10,11,32,20,2,3,6,4,25,0,0,8,8,24,13,4,0,5,38,15,4,4,5,16,13,0,61,0,61,0,153,44,450,64,194,286,734,137,162,303,636,5,20,233,205,353,382,307,4,441,449,656,129,43,90,58,115,13,35,30,35,30,0,13002,371,35,40,30.00%,,,,1.5,51.8,13.8,197,0%,9,48,28,236,46
glimmer-template-compiler.js,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3,0,0,1,0,0,14,14,14,0,0,7,3,21,1,0,0,0,0,0,0,0,0,0,0,2,19,0,11,0,0,0,0,0,0,1,2,3,9,0,2,0,0,0,0,2,1,11,0,0,1,14,0,0,0,0,0,0,1,0,1,0,2,2,27,4,30,10,121,9,6,9,67,2,0,50,59,41,61,59,2,81,28,85,17,4,3,4,6,0,10,0,10,0,0,1112,39,28.5,0,9.50%,,,,0,74.7,12.2,87,0%,0,34,18,21,46
bootstrap-datepicker.tg.js,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,98,0,2,0,0,2,4,4,6,0,49,1,10,2,0,1,0,0,0,0,0,0,0,0,10,3,2,1,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,3,2,0,0,0,0,0,0,6,0,6,0,0,0,19,2,7,11,11,6,2,8,18,3,6,6,8,10,17,3,0,18,9,23,2,1,1,0,12,1,2,0,2,0,199,806,19,42.4,49,19.50%,,,,0.1,26.8,26.6,125,0%,1,32,20,98,34
fetch.js,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891,10,0,2,1,1,36,152,268,268,1,8,70,19,284,26,18,10,8,12,1,0,3,2,9,1,33,6,2,157,3,11,0,50,51,14,20,31,19,4,33,20,1,1,10,3,11,19,30,0,42,18,39,24,13,0,2,0,0,35,12,35,2,37,1,480,164,170,289,952,252,25,232,459,33,9,256,153,463,546,231,22,691,523,694,300,92,75,48,196,15,128,29,128,1,0,13012,466,27.9,0,22.20%,,,,0.5,60.1,13.6,114,0%,9,48,30,284,46
jquery.fly.min.js,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,26,0,0,0,14,0,69,69,12,11,63,29,112,19,23,9,14,2,2,2,0,1,0,0,28,13,1,46,2,5,0,2,0,1,0,2,2,0,0,3,0,0,2,20,0,2,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,7,0,69,21,43,39,108,42,41,73,79,10,6,44,22,67,67,48,3,38,54,148,31,24,18,20,18,1,19,0,19,0,0,1834,3,611.3,13,1.30%,,,,2.9,64.3,31.4,1724,0%,7,38,20,112,46
cache.js,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0,1,0,0,0,153,163,163,5,0,104,36,120,39,24,6,1,7,4,1,1,2,1,0,32,104,25,57,52,0,4,3,24,22,1,10,13,0,0,14,5,0,4,2,7,8,26,0,17,7,16,2,1,1,0,0,0,14,0,14,0,5,0,286,5,203,146,420,156,77,69,272,6,9,151,78,261,306,127,8,325,275,467,129,34,63,47,53,1,55,1,55,0,0,6425,170,37.8,0,13.20%,,,,0.7,64.7,18.7,98,0%,9,45,21,163,40
js-yaml_vx.x.x.js,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,34,0,0,205,0,0,18,0,1,202,111,366,5,3,0,5,3,3,5,0,4,3,72,67,36,0,36,0,0,0,1,0,0,34,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,8,2,446,104,175,309,648,40,13,30,150,244,5,608,386,91,291,183,5,278,412,221,172,3,8,109,300,0,67,0,67,0,0,7415,255,29.1,0,7.60%,,,,0.4,71.1,17.4,79,0%,8,33,16,366,47
bootstrap-datepicker.et.js,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,96,0,2,0,0,2,3,3,6,0,48,1,7,8,0,1,0,0,0,0,0,0,0,0,11,3,3,1,2,0,0,5,0,0,2,4,1,0,0,1,6,3,3,5,5,2,3,1,4,5,6,0,2,0,0,0,0,6,0,6,0,0,0,39,11,6,13,44,4,5,11,21,4,7,13,16,18,25,21,0,26,25,35,20,8,1,1,10,0,2,0,2,0,12,772,18,42.9,48,8.70%,,,,0.1,57.3,27.5,139,10%,1,41,19,96,34
sprite-animation.js,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469,5,608,0,0,5,0,181,560,560,22,22,587,43,712,76,162,106,71,53,38,33,51,17,8,18,16,461,5,82,1,0,0,269,0,64,11,196,101,4,0,16,0,0,5,1,13,1,69,2,107,56,42,2,0,2,1,1,1,115,0,115,0,311,0,1422,88,666,404,2445,408,155,320,1795,2,12,743,769,1607,1148,505,170,1678,1240,2182,646,171,151,37,143,3,76,0,76,0,0,30207,668,45.2,304,14.80%,,,,1.8,65.8,15.4,168,0%,10,47,22,712,46
bootstrap-markdown.tr.js,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,46,0,2,0,0,46,3,3,5,0,22,1,5,3,0,0,0,0,0,0,0,0,0,0,23,2,1,1,1,0,1,2,3,1,0,0,0,0,3,5,0,3,9,1,1,2,1,2,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,51,7,6,21,82,4,11,9,54,1,26,34,19,46,20,7,1,44,29,45,16,2,4,5,18,6,2,0,2,0,35,1034,31,33.4,23,18.30%,,,,0,59,16.3,73,0%,0,43,18,46,34
bootstrap-datepicker.hi.js,0,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,98,0,2,0,0,2,3,3,5,0,49,1,5,4,0,1,0,0,0,0,0,0,0,0,10,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,1,1,1,0,0,0,0,6,0,6,0,0,0,16,1,5,10,10,4,1,6,14,1,3,4,8,10,13,3,2,15,11,18,5,1,1,0,9,0,2,0,2,0,213,706,18,39.2,49,9.50%,,,,0.1,25.5,29,123,0%,1,31,20,98,34
eachOfLimit.js,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,3,0,0,0,0,4,10,23,23,0,1,5,1,6,5,4,2,0,0,0,0,0,0,0,0,0,27,4,22,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,15,27,8,74,20,10,6,44,3,13,56,20,61,54,19,0,56,9,39,26,8,1,3,4,0,11,6,11,0,0,1468,54,27.2,0,41.90%,,,,0.4,42.9,11.1,76,0%,2,28,17,27,59
tryEach.js,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,40,81,81,0,0,35,0,35,1,1,1,2,0,0,0,0,0,0,0,0,49,0,8,0,0,0,0,0,0,0,30,2,0,0,0,0,0,16,0,0,3,0,0,25,22,16,16,0,0,0,0,0,10,0,10,0,3,0,76,19,85,20,112,28,8,18,52,0,20,86,7,97,68,17,15,75,55,98,60,8,6,14,17,0,23,0,23,0,0,2574,86,29.9,0,34.70%,,,,0.2,46.3,15.5,61,0%,3,32,13,81,40
babel-generator_vx.x.x.js,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,2,0,18,0,0,113,1,1,18,0,7,67,63,163,4,3,1,2,1,2,5,1,5,2,51,39,23,2,24,1,0,3,3,1,0,18,3,0,0,0,0,0,0,2,2,2,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1,2,2,295,187,104,191,641,28,101,24,108,22,2,304,99,162,275,98,2,358,197,225,104,3,17,67,40,0,40,0,40,0,0,4940,160,30.9,1,7.70%,,,,0.5,74.8,13.7,109,0%,10,37,21,163,47
detect.js,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,0,6,2,0,0,0,68,191,191,1,2,130,5,110,1,20,23,39,24,3,9,0,0,0,2,0,115,0,24,2,0,0,0,0,0,0,2,0,0,0,9,0,0,12,0,0,0,0,0,0,13,9,0,0,0,0,0,0,24,2,24,0,31,0,170,36,226,112,375,55,4,21,149,0,19,202,37,182,158,52,34,190,108,305,136,16,6,41,22,0,43,0,43,0,0,5574,177,31.5,3,28.00%,,,,2.2,48.5,18.2,104,0%,7,29,20,191,40
bootstrap-datepicker.en-GB.js,0,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,98,0,2,0,0,2,3,3,5,0,49,2,4,4,0,1,0,0,0,0,0,0,0,0,10,3,1,1,1,0,1,4,2,1,3,1,5,1,0,0,6,0,0,9,2,2,0,1,0,11,8,0,0,3,1,0,0,6,0,6,0,0,0,35,7,10,20,36,4,3,14,16,1,3,10,10,21,21,7,0,33,16,28,22,4,1,1,22,0,2,0,2,0,0,714,18,39.7,49,8.80%,,,,0.1,56.7,28.7,134,10%,1,40,20,98,34
dom-events.js,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,2,8,2,0,0,0,5,21,21,55,12,36,10,39,10,2,0,1,3,0,0,0,0,0,0,3,19,0,20,0,0,20,2,1,17,8,19,2,0,2,1,0,0,4,15,2,7,0,0,1,2,5,0,0,0,1,1,0,6,0,6,0,5,16,152,49,89,66,265,47,24,55,73,18,24,99,50,137,119,39,0,79,79,212,45,54,24,19,43,0,10,4,10,6,0,3362,96,35,4,28.60%,,,,0.2,58,10.3,126,0%,3,41,24,55,42
menu.js,0,0,0,0,0,0,0,0,0,1531,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,32,308,6,37,0,43,9,373,373,10,11,201,176,551,154,26,14,2,3,4,5,5,1,1,5,107,204,6,118,22,8,2,30,3,51,19,17,16,3,20,62,0,0,5,37,6,19,20,3,12,17,28,6,4,10,2,2,0,20,13,20,4,79,0,625,113,421,287,1602,254,132,423,993,10,57,436,386,790,485,187,10,527,767,1288,549,293,66,47,85,2,123,19,123,0,0,18486,697,26.5,154,9.80%,,,,0.4,60.7,17.1,94,0%,10,49,29,551,46
reflectAll.js,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,32,35,35,68,0,21,1,24,30,9,3,3,0,0,0,0,0,0,0,5,24,0,11,0,0,11,11,0,0,0,2,2,0,0,1,0,0,0,3,0,5,0,0,1,0,5,3,0,0,0,0,0,7,0,7,0,4,6,111,23,79,14,118,50,2,16,46,3,29,106,23,83,76,24,0,101,87,109,57,7,14,3,24,0,22,2,22,0,0,2259,84,26.9,0,24.60%,,,,0.7,54.8,16.2,83,0%,3,33,19,68,42
bootstrap-datepicker.en-NZ.js,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,98,0,2,0,0,2,3,3,4,0,49,2,3,4,0,1,0,0,0,0,0,0,0,0,10,3,0,1,0,0,0,4,0,1,2,1,5,0,0,0,6,0,0,9,4,2,0,1,0,11,8,0,0,3,0,0,2,6,0,6,0,0,0,35,7,9,19,34,4,3,11,10,1,3,9,9,22,20,7,0,28,15,25,20,2,2,0,22,0,2,0,2,0,0,676,17,39.8,49,8.90%,,,,0.1,55.6,29.6,134,10%,1,37,17,98,34
datepicker-ky.js,0,0,0,0,0,0,0,0,0,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,108,2,0,0,4,0,10,10,4,0,55,1,18,10,0,1,0,2,0,0,0,0,1,0,15,8,0,4,0,0,1,2,1,0,3,0,2,0,1,1,0,2,1,3,5,0,0,2,2,4,6,2,0,1,0,1,0,6,0,6,0,0,0,41,3,17,22,69,19,9,9,32,2,14,13,13,27,26,11,0,38,23,41,13,2,4,9,22,1,5,0,5,0,208,1164,38,30.6,54,8.20%,,,,0.3,44.6,23.4,93,0%,3,42,18,108,34
bootstrap-datepicker.az.js,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,92,0,2,0,0,2,3,3,0,0,46,0,17,2,0,1,0,0,0,0,0,0,0,0,7,3,0,1,0,0,0,5,7,6,2,0,2,0,0,0,0,0,0,5,2,2,0,1,0,5,0,0,0,0,0,2,0,6,0,6,0,0,0,34,8,2,6,17,2,1,4,6,2,6,4,6,17,8,3,2,21,8,16,8,5,1,2,15,4,2,0,2,0,33,605,12,50.4,46,19.50%,,,,0.2,40.8,32.1,131,10%,1,37,15,92,34
selectable.js,0,0,0,0,0,0,0,0,0,817,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,13,124,0,45,0,18,0,119,119,9,6,98,40,235,60,11,17,14,0,0,0,0,0,0,0,59,106,5,75,19,2,2,2,2,33,4,16,1,5,1,11,0,8,7,2,12,5,8,3,6,21,11,6,2,1,3,3,0,11,0,11,0,36,0,216,42,248,106,1022,125,97,150,248,8,7,367,93,236,180,79,5,151,419,625,131,53,7,15,40,0,54,12,54,0,0,8089,310,26.1,62,9.20%,,,,0.5,59.9,16.5,88,0%,3,49,25,235,46
interface.js,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,47,6,5,0,1,111,366,563,563,13,98,287,60,1825,24,160,666,364,237,142,360,286,181,172,162,259,314,12,492,26,63,0,73,72,79,73,65,58,56,62,60,46,44,55,48,48,45,55,42,47,66,44,37,35,41,37,36,31,80,356,80,1,0,0,179,79,126,138,399,81,185,136,238,108,113,167,69,257,358,101,94,223,173,266,119,96,59,91,106,86,251,543,251,0,0,14948,8,1868.5,3,0.70%,,,,18.3,36.1,44.8,14752,0%,10,52,27,1825,46
eslint-config-kittens_vx.x.x.js,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,2,0,0,13,0,0,18,0,1,17,12,18,5,4,3,2,2,6,2,2,0,0,8,3,4,0,4,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,2,2,29,9,26,30,90,23,14,12,48,1,9,43,11,44,41,15,2,27,42,59,23,3,8,7,15,0,3,0,3,0,0,926,33,28.1,0,12.20%,,,,2.8,69.4,12,78,0%,8,33,16,18,42
datepicker-ca.js,0,0,0,0,0,0,0,0,0,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,108,0,0,0,2,3,9,9,4,0,55,0,17,12,0,1,0,0,0,0,0,0,0,0,16,6,0,4,0,0,1,4,1,0,3,0,1,0,1,2,0,0,1,3,5,0,0,2,2,5,6,1,0,1,0,1,0,6,0,6,0,0,0,58,10,29,45,96,20,17,6,44,10,9,24,25,39,34,12,0,52,36,51,20,7,4,7,16,1,5,0,5,0,6,1133,37,30.6,54,7.20%,,,,0.1,62.8,23.7,90,0%,1,41,17,108,34
event-reporter.js,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,34,53,53,2,0,25,1,33,7,0,1,0,0,0,1,0,0,0,0,8,32,1,23,20,0,1,1,9,0,0,15,0,0,0,0,0,0,0,8,0,1,0,0,10,8,0,0,0,0,0,0,0,1,0,1,0,1,0,62,10,35,8,105,33,12,18,18,3,1,6,10,51,63,39,0,77,52,118,15,21,11,8,15,0,19,0,19,0,0,1531,82,18.7,0,17.60%,,,,0.1,55.1,21.8,67,0%,2,31,19,53,40
